Price,SquareFootage,NumBathrooms,NumBedrooms,BackyardSpace,CrimeRate,SchoolRating,AgeOfHome,DistanceToCityCenter,EmploymentRate,PropertyTaxRate,RenovationQuality,LocalAmenities,TransportAccess,Fireplace,HouseColor,Garage,Floors,Windows,PreviousSalePrice,IsLuxury
119164.7362,550.0,1.076890683,3,688.51,82.77,2.05,48.39,6.08,91.59,1.55,3.1,5.62,3.78,0,3,1,1,14,6782.506895,0
495983.2214,767.25,1.0,5,25.4,21.67,7.63,56.11,18.14,94.33,1.98,4.4,8.7,4.66,1,0,1,1,13,388230.8962,1
467780.1173,1903.24,2.119611369,5,993.62,14.04,10.0,3.87,4.23,98.76,1.35,6.48,9.95,8.35,0,0,0,1,13,513751.9858,1
323668.3978,1309.07,2.416468498,3,814.98,50.91,5.25,48.85,11.01,89.09,2.05,1.71,3.39,3.43,0,2,0,1,11,324594.6609,1
285620.1963,1305.88,1.280840008,4,686.75,41.84,4.75,14.8,8.47,86.93,2.13,3.26,4.35,4.46,0,0,0,1,17,427213.2026,1
354230.9295,1020.94,1.488559397,3,414.41,43.21,5.57,45.08,32.34,99.9,1.84,4.68,8.35,6.33,0,0,1,1,17,282176.9848,1
226823.6222,1493.21,1.0,2,555.63,47.07,3.48,53.07,12.94,87.48,1.98,4.65,7.96,6.35,0,1,0,1,20,252993.629,0
209226.8989,1502.69,2.3424295,3,195.91,3.82,7.19,5.63,42.44,97.55,1.33,3.68,3.66,6.13,1,4,1,1,15,185348.404,0
173956.117,1117.45,1.0,3,85.43,0.62,6.48,24.14,20.2,91.99,1.72,3.91,2.99,3.26,0,4,1,1,20,158798.3802,0
556413.2707,1194.44,3.873847494,3,565.41,21.81,9.99,3.8,13.02,92.97,2.17,5.96,5.04,7.46,0,1,0,1,15,439887.9722,1
660281.9581,1529.95,3.632248067,3,182.81,41.32,6.33,21.28,16.32,92.75,1.1,9.47,3.52,7.04,0,1,1,1,13,559467.9153,1
382061.9295,1524.6,3.289399618,3,692.77,22.52,9.65,7.79,5.09,89.33,1.22,7.69,6.19,4.45,0,2,1,1,12,410803.8628,1
232506.3177,550.0,1.324173676,2,520.0,1.79,4.78,45.32,30.68,99.9,0.76,2.51,4.67,6.65,0,0,0,1,5,108720.8841,0
376807.9552,1163.32,3.102700769,3,366.04,12.24,5.83,36.19,3.71,99.9,1.24,3.5,2.33,3.85,0,2,1,2,38,256293.3832,1
395455.9143,1454.5,2.56616366,4,393.24,33.38,4.77,59.86,5.17,89.97,1.65,5.4,6.23,6.73,1,2,0,2,31,457788.3346,1
175877.6048,550.0,3.15522504,2,456.75,42.73,6.57,89.64,32.98,92.81,1.23,2.33,2.58,3.03,0,1,0,1,7,61555.36218,0
333298.017,2168.2,3.366153044,3,436.55,38.99,9.73,20.77,11.87,88.54,0.39,5.67,3.31,6.3,0,4,1,1,16,511879.9257,1
347138.2077,1410.59,2.937951534,4,972.62,51.57,7.66,81.17,24.54,99.9,1.88,5.4,10.0,5.18,0,4,0,1,17,444983.0373,1
181312.0461,1025.62,1.910822347,1,169.54,23.35,3.79,103.43,9.67,96.55,1.06,2.92,1.48,6.84,0,3,1,2,41,135775.8121,0
190796.713,550.0,1.0,3,382.66,32.19,4.37,5.84,3.46,99.9,1.9,4.28,0.83,1.89,0,4,1,1,8,70647.32501,0
659535.8009,1486.33,5.349310113,2,425.2,44.52,8.75,40.15,11.44,90.62,1.59,8.73,4.45,5.53,1,1,0,2,45,702790.3241,1
136396.0182,992.02,1.0,3,703.47,23.18,4.86,50.96,18.7,96.88,2.72,6.05,6.31,5.43,0,3,0,2,6,112762.2769,0
93883.51932,550.0,1.0,3,605.29,10.07,3.12,31.63,19.86,93.55,2.21,3.58,1.76,6.46,0,4,0,1,18,-2327.634289,0
376579.2078,953.51,2.395610555,2,344.14,43.08,6.65,65.38,14.43,90.13,1.23,3.98,1.66,3.82,0,4,0,1,16,303945.1492,0
253944.4545,763.92,1.073691588,4,951.59,11.19,9.08,20.62,15.71,92.69,1.81,5.76,8.28,7.86,0,2,1,1,20,320731.7389,0
257960.063,1645.35,2.511600878,2,560.93,7.52,9.15,27.54,5.29,92.67,0.93,5.76,7.55,8.85,0,4,0,1,19,346422.3733,0
292366.4056,1469.8,3.000279792,2,516.4,29.53,9.25,25.07,23.8,99.9,1.06,9.02,7.47,8.18,0,2,0,2,20,384927.697,1
406167.87,897.39,3.063063247,3,866.78,67.91,4.58,29.1,9.05,94.3,1.73,3.57,1.23,5.02,0,2,1,1,11,273233.5507,1
142846.5424,602.01,1.324924423,3,785.1,76.02,3.39,24.45,32.25,91.84,1.89,2.07,3.53,5.38,0,1,0,1,13,66388.0483,0
376548.3196,934.16,2.107325106,3,395.8,20.65,8.75,2.59,24.9,93.09,1.32,5.75,5.98,4.79,0,1,0,1,20,248410.0275,1
205873.8798,1622.48,1.0,3,968.39,18.41,4.57,31.52,0.92,91.53,1.17,6.15,5.19,8.28,0,2,0,1,4,206086.0935,0
205880.9663,1016.62,1.0,3,540.36,22.6,7.76,101.67,17.39,99.9,2.7,4.79,4.09,6.55,0,3,0,1,7,148042.7408,0
268709.6545,593.45,2.893924734,4,333.42,70.86,6.01,23.82,11.24,90.89,1.16,4.85,8.92,7.83,0,3,1,1,9,368814.4016,0
142731.7022,550.0,1.406309673,3,354.48,23.42,5.2,28.99,23.38,93.59,1.77,2.19,0.4,5.79,0,0,0,1,7,55711.50738,1
307377.3826,1068.87,1.884338799,3,1202.95,15.14,5.54,26.39,21.71,93.85,1.75,5.17,1.69,4.02,1,1,0,1,13,179551.6698,1
225946.9245,550.0,1.263644159,1,517.99,75.14,4.85,122.36,38.89,96.73,1.88,2.6,8.7,7.29,1,1,0,1,12,215266.6129,1
188491.6851,1008.1,2.48363363,2,764.26,21.14,3.13,86.49,35.36,92.08,2.51,3.68,5.12,6.98,1,1,0,1,5,144078.848,0
369965.2966,2612.94,1.758716568,3,71.85,9.22,10.0,38.67,3.73,99.78,1.64,7.87,3.23,6.19,0,3,1,1,14,696854.7321,1
280091.384,560.6,2.205286111,4,821.94,42.25,9.63,19.79,29.68,91.57,1.38,6.69,7.62,4.77,1,2,0,1,10,370939.2702,0
718874.5015,1291.17,1.996135667,6,156.29,44.5,7.1,60.25,5.7,93.03,1.0,6.39,10.0,3.34,0,3,0,1,7,481970.4464,1
374408.3745,1910.13,2.388892315,2,697.08,27.27,7.85,23.66,1.99,90.7,2.12,5.55,7.55,6.22,0,3,0,1,10,284332.3493,0
314726.1984,1251.41,3.082831495,2,108.84,33.2,7.44,91.42,21.07,99.9,1.7,6.02,4.46,5.66,0,3,1,1,15,215944.9062,1
348788.7039,1245.36,1.0,4,727.46,48.94,8.16,33.55,19.67,99.9,1.86,3.69,6.36,3.65,0,4,0,1,18,358004.9016,1
323227.9855,882.68,1.0,3,351.27,23.34,5.16,104.31,15.5,96.97,1.27,4.59,3.02,6.09,0,2,0,1,6,226798.5945,1
439655.1702,1361.81,2.647526914,3,583.9,47.28,8.0,136.94,17.22,98.1,1.67,6.16,4.48,6.68,0,3,1,1,14,430979.5042,1
112204.4099,581.23,1.0,3,763.99,17.23,8.6,59.57,29.59,93.95,2.14,1.01,4.9,5.52,0,2,0,1,13,39236.37427,0
435576.1234,1580.54,2.121777685,1,768.23,30.45,7.3,16.64,13.95,90.72,2.07,6.76,6.67,6.73,0,0,0,1,3,392679.1607,1
569970.3125,1490.23,2.178167054,5,689.33,49.56,8.78,10.68,15.31,95.68,1.19,6.07,9.49,8.29,1,1,0,1,17,399257.3861,1
382171.5594,550.0,1.617542749,5,575.87,34.45,6.97,8.19,5.6,96.08,1.46,5.69,6.92,7.26,0,3,0,1,12,268460.7971,0
479621.8666,1303.74,2.80864383,4,119.26,6.59,10.0,10.86,5.02,88.59,1.64,4.69,6.26,6.98,0,2,1,1,15,551901.5948,0
327626.1061,771.18,1.478008617,3,95.67,57.62,4.5,42.5,18.61,91.95,1.18,5.43,10.0,8.85,0,2,0,1,19,261409.5803,1
114373.1507,673.84,1.0,3,349.34,22.54,6.81,20.48,4.86,90.17,0.87,4.55,0.93,2.6,0,2,0,1,17,22376.63009,0
246854.8355,1056.11,1.227054093,3,300.08,17.17,8.64,23.61,3.78,92.12,0.6,5.48,3.04,6.69,1,2,1,1,8,291151.565,0
373177.5445,583.03,1.0,1,432.66,50.65,2.56,17.21,27.51,84.22,1.03,1.08,4.18,3.67,0,1,1,1,19,305478.7468,0
142999.6151,550.0,1.0,3,419.54,57.21,2.7,67.94,21.2,97.79,1.68,4.58,5.91,8.04,0,3,1,1,14,37194.15316,0
396697.5594,550.0,3.026506276,3,291.25,3.82,9.5,21.19,2.59,99.9,0.96,5.9,8.17,7.13,0,0,0,1,14,294234.743,1
307857.6781,790.32,1.497639415,3,603.84,14.13,9.1,21.54,20.21,98.89,1.53,5.1,5.34,7.01,1,1,1,1,18,249974.722,1
384430.795,1171.95,1.858898344,3,825.6,34.49,2.95,19.95,16.35,89.01,0.96,2.86,7.26,8.9,1,2,0,1,23,476817.2944,1
182376.0913,777.03,1.0,2,434.55,19.61,6.98,48.98,29.88,95.83,2.21,5.04,9.15,4.17,0,1,0,1,15,105251.4034,0
234147.3865,550.0,1.837786078,2,544.57,20.38,5.96,30.74,24.17,94.31,1.05,0.47,3.92,5.35,1,0,0,1,20,147723.697,1
345373.5712,550.0,1.942805946,5,951.96,13.52,9.61,69.83,15.6,92.67,1.27,8.92,9.57,9.95,1,1,0,2,17,325010.2062,1
169620.8021,963.94,1.689478753,1,468.17,24.81,8.24,49.8,11.99,90.25,1.6,5.14,3.92,4.46,1,2,1,1,19,54952.17335,0
321391.2068,694.46,1.0,4,776.85,15.9,7.34,21.96,23.31,95.11,1.21,6.49,8.54,7.77,1,1,1,1,11,233218.4887,1
306963.0262,550.0,3.123917304,3,859.58,0.76,9.43,64.25,13.59,91.93,1.94,3.06,0.24,5.84,1,1,0,1,14,282524.7182,1
273277.7833,609.19,1.954840203,3,614.34,56.53,7.3,28.21,13.23,99.9,0.77,6.92,4.91,5.23,0,0,0,2,7,205016.2211,0
235196.8733,908.8,2.885796898,3,917.38,34.59,7.03,41.25,17.36,95.62,1.22,8.09,5.32,4.77,0,0,0,1,24,387685.7869,0
721302.6073,2221.13,2.316689644,4,369.58,5.59,9.6,40.07,4.85,99.9,1.23,6.75,4.85,7.94,0,2,0,1,23,791141.526,1
348768.5642,1531.23,1.0,3,140.5,32.08,9.31,24.14,18.23,94.22,2.11,4.74,5.21,8.53,1,3,1,1,21,298130.6919,1
255783.5227,611.44,1.603694175,3,610.95,52.23,5.67,84.08,12.89,97.02,1.77,6.58,7.15,3.79,0,1,1,1,19,249175.0575,0
277613.6908,1839.78,2.188693987,2,970.42,13.55,9.7,46.37,40.66,99.9,0.61,3.88,3.01,5.54,0,4,0,1,27,295321.6701,0
298217.2081,1007.0,1.88786958,2,863.41,61.45,1.07,104.48,7.76,90.18,1.75,5.99,1.11,2.08,0,1,1,1,23,157969.814,1
365160.8737,1705.01,2.31375477,2,514.98,19.13,4.34,59.96,22.22,87.01,1.0,6.16,6.7,5.35,0,4,0,1,14,434479.0184,1
249963.3173,870.2,1.0,3,287.22,37.28,6.23,104.82,25.96,92.34,1.79,6.87,7.61,3.05,0,2,0,1,27,134464.5999,1
117990.6467,998.58,1.0,3,667.16,27.23,7.01,53.43,19.04,86.72,1.24,3.47,7.71,9.12,0,3,0,1,16,19274.32592,0
445125.9499,903.05,2.134331762,3,631.11,13.26,5.32,42.27,41.51,95.66,0.99,6.08,8.23,8.0,0,4,1,1,17,328083.4477,1
202859.6837,576.38,1.484417754,4,935.22,30.12,8.06,110.8,22.07,99.9,1.96,5.28,3.41,6.11,0,0,0,1,20,139512.7568,0
595244.0904,1300.54,3.714699167,4,707.39,7.31,8.71,19.82,11.44,90.28,1.97,5.65,2.19,3.7,0,4,0,1,15,401206.4927,1
177081.8556,1483.89,1.953499456,2,542.94,48.02,7.91,80.22,17.02,96.5,1.62,4.75,5.17,7.6,0,3,0,1,11,88884.37611,0
160605.5604,550.0,1.766617348,2,453.98,35.2,4.59,41.17,3.57,92.79,1.47,3.61,6.98,5.33,0,3,1,1,12,102507.2959,1
308517.5187,1065.43,2.701915158,2,849.67,8.17,3.29,78.26,33.08,88.8,1.28,0.74,2.55,6.22,0,2,0,1,23,353381.6915,1
219968.9935,550.0,1.635095597,5,959.25,7.5,5.93,64.62,20.72,99.41,1.45,6.8,8.21,5.87,1,3,0,2,23,329833.1159,0
192298.4441,550.67,2.442586928,3,546.54,40.36,5.65,82.19,4.53,94.23,0.86,4.12,1.13,3.79,0,2,0,1,13,189334.7939,0
225473.7252,915.01,2.712291179,3,1134.25,48.31,5.53,74.33,36.9,99.11,2.38,6.35,7.55,5.06,1,2,0,2,46,323957.2135,0
192521.6106,559.28,1.0,1,251.26,54.37,4.22,63.4,58.14,89.89,2.54,3.14,8.54,5.97,0,2,1,1,17,147421.1005,0
179792.2036,550.0,2.234656308,3,548.27,17.03,9.34,35.57,2.63,96.43,1.72,5.01,4.3,4.02,0,2,0,2,24,201095.8696,0
445799.2446,1648.71,3.334430366,2,817.04,50.29,7.05,13.37,10.32,84.28,1.79,8.17,2.34,5.59,0,3,0,2,46,313643.8912,1
146723.0108,843.57,1.312093736,2,540.72,47.61,5.9,66.24,32.61,90.69,1.19,6.05,9.84,8.0,1,0,0,2,41,56464.73526,0
342576.4266,1058.22,1.0,3,354.82,30.52,6.75,64.54,24.74,99.9,0.88,5.3,7.03,7.88,0,3,1,1,17,269173.0222,1
347975.5257,550.0,1.361697503,5,161.74,7.84,7.82,44.17,17.99,97.31,1.57,1.68,3.25,7.44,0,1,0,1,22,240205.0326,1
277934.3181,1049.26,1.785673467,4,839.33,56.14,8.98,55.2,5.78,87.88,1.6,4.9,2.64,2.73,0,0,0,1,6,254741.5845,0
374124.2146,1433.01,1.387789672,3,646.99,31.51,7.34,64.14,9.14,95.29,1.46,7.06,9.78,7.32,0,3,1,1,9,355175.318,1
378924.1605,1237.47,1.484141366,3,70.59,55.38,7.22,105.76,35.18,95.78,1.03,3.7,6.31,3.85,0,2,0,1,16,241281.0325,1
801352.1832,1886.86,3.057287431,4,257.81,19.25,10.0,16.45,11.76,80.67,0.95,6.83,9.12,8.79,0,0,0,2,17,1043861.166,0
161999.2888,684.35,1.340914845,3,352.73,19.22,6.7,67.62,8.87,95.42,2.11,4.15,3.47,4.18,0,2,0,1,17,56271.56945,0
251505.5591,1092.77,1.0,3,447.63,35.32,5.26,48.44,25.16,91.3,1.86,5.65,9.12,3.77,0,0,0,1,2,159487.0615,0
370207.3866,1543.39,3.147573502,3,520.44,13.03,10.0,20.86,8.52,97.81,1.43,6.93,3.3,5.73,0,1,1,1,17,758176.2996,1
331024.3962,877.75,2.997011329,2,933.82,20.51,9.49,61.71,15.41,95.12,1.0,5.23,8.35,5.77,0,1,0,1,10,181749.0237,0
180015.2789,1454.19,3.084477983,1,640.5,10.7,8.36,80.34,7.35,88.73,1.9,5.34,5.28,6.32,0,1,0,1,12,142388.0598,0
583243.3208,1219.04,3.309765122,4,558.18,22.81,6.54,67.8,24.66,91.1,1.62,8.26,1.53,3.05,0,1,0,1,12,394548.3707,1
526160.6607,1436.65,3.004514033,3,826.36,22.42,8.05,36.77,25.17,95.08,1.5,8.52,5.24,6.87,0,1,0,1,9,602536.9238,1
550909.8705,1349.44,1.630809265,4,357.31,34.13,9.4,97.88,32.14,86.33,1.04,3.95,2.78,3.02,0,3,0,2,6,443857.3626,1
415827.6696,550.0,3.557038767,3,103.65,27.32,10.0,63.48,15.96,95.59,1.28,6.87,6.69,7.09,1,2,1,1,15,362688.7104,1
281812.0299,1099.92,1.566274921,3,597.07,38.1,5.3,6.59,21.46,86.52,1.61,1.79,5.23,4.06,0,4,0,1,14,247222.4897,1
182803.6484,550.0,1.656988,3,437.87,46.24,6.83,142.29,1.15,87.74,1.5,4.27,2.23,8.23,0,1,0,1,20,159061.2775,1
528127.8507,1420.25,2.677456715,2,513.57,21.61,6.94,60.63,1.13,93.24,0.04,4.52,3.75,3.95,1,1,1,1,20,595325.8107,0
314543.1292,1844.28,3.040523553,2,162.8,16.41,7.23,153.57,9.12,92.56,2.27,8.75,6.92,6.58,0,2,0,1,5,612174.4275,1
165863.1355,1226.59,2.047566352,2,900.44,5.32,7.48,12.87,20.06,98.24,1.0,6.33,8.28,4.47,0,2,0,1,9,130453.5625,0
124786.2402,988.32,1.308992909,3,773.65,41.29,7.05,89.12,15.0,99.37,1.39,3.18,5.41,3.36,0,2,0,1,13,62001.95613,0
342049.4357,606.37,2.707394922,3,545.39,42.28,9.12,27.27,11.33,88.85,2.11,6.96,10.0,8.35,0,3,1,1,24,206571.0834,1
281632.4605,1124.58,1.714742278,3,97.71,41.92,6.4,14.04,17.58,90.11,1.28,4.8,3.63,3.76,0,0,1,1,15,206972.2046,1
309973.0901,1030.27,1.306311993,3,723.0,62.82,5.96,15.76,8.84,88.26,0.8,3.43,1.41,0.96,0,0,0,1,10,191660.7394,1
176184.984,1520.84,1.407801731,2,69.47,32.04,5.66,47.77,28.71,91.21,2.53,3.12,5.09,3.2,0,0,0,1,18,166410.6223,0
301249.9623,1476.26,2.049634078,3,256.84,38.87,8.72,73.67,31.98,81.76,1.21,4.55,0.43,3.6,0,2,0,1,19,486676.3273,1
122930.8342,550.0,1.0,3,734.61,32.58,2.76,91.05,8.55,90.02,2.09,4.08,4.1,7.13,0,1,1,1,17,52957.09809,0
452654.1891,1709.18,3.12676117,4,650.0,17.32,10.0,11.68,6.24,99.9,1.24,10.0,7.32,7.02,1,4,0,1,13,740353.4994,1
122312.5598,743.76,1.0,2,70.48,27.75,7.74,11.87,21.02,88.97,1.92,3.18,6.87,6.56,0,1,1,1,16,56889.52541,0
287895.6731,1217.26,3.699687803,4,135.46,30.82,6.21,32.35,6.2,97.01,1.71,3.46,8.41,7.91,0,4,1,1,29,415031.5882,1
550806.2523,1156.86,3.534017948,4,299.83,15.05,10.0,12.72,6.58,99.9,0.69,7.11,9.43,7.13,0,4,1,2,41,457005.2394,1
289207.8725,1187.73,2.251833592,3,162.59,20.07,7.09,44.67,11.56,95.22,1.89,4.15,8.77,3.64,1,0,1,2,26,481830.6955,1
161625.0268,1235.84,1.842031534,2,772.48,1.79,5.65,93.07,4.31,85.55,1.26,3.35,0.93,7.36,0,1,1,2,49,242515.5896,0
338874.9432,746.19,2.681863253,3,175.3,42.92,5.96,36.92,5.17,97.64,1.85,4.51,10.0,8.23,0,1,0,1,10,243204.3952,1
126222.5514,550.0,1.0,4,319.36,57.92,6.29,63.32,30.23,83.63,2.07,4.46,3.0,6.92,0,4,0,1,14,47091.25276,0
233192.9191,952.41,1.0,3,253.48,32.81,6.37,56.46,6.42,92.25,1.56,6.92,3.89,5.9,0,0,0,1,1,109132.6951,0
481343.2377,1087.6,2.499408312,4,267.34,20.46,8.23,69.76,6.58,98.8,2.04,7.12,1.26,2.79,0,0,0,1,10,315836.5919,1
132898.4481,550.0,2.064982758,3,875.53,19.08,4.66,48.38,0.51,91.91,0.95,3.7,4.89,5.99,0,3,0,1,16,43043.04249,0
531264.9596,1393.7,1.964355677,4,289.19,51.18,8.63,58.77,0.4,97.49,1.37,7.26,5.48,6.59,0,1,0,2,8,466229.1726,1
312914.8435,1186.64,2.882703148,4,775.84,34.22,7.68,4.63,0.23,90.35,1.43,6.43,5.29,4.65,0,0,1,1,18,406308.6127,1
142240.2358,1041.16,1.11935841,2,433.62,67.75,5.86,82.52,20.81,94.16,1.2,5.29,7.35,8.92,0,1,1,1,19,32274.08704,0
148674.4693,1340.98,1.379886075,2,1008.71,13.05,6.0,107.22,6.51,83.71,1.27,2.42,1.24,2.43,0,3,0,1,20,105431.7338,0
268209.7012,1110.08,1.662208695,4,856.25,32.27,6.53,23.23,6.64,96.21,2.09,3.68,1.5,6.16,0,1,1,1,15,259626.2449,1
265244.4909,1092.04,1.879104679,2,898.47,36.76,8.84,12.11,14.94,99.43,1.36,5.72,3.93,5.57,0,4,1,1,16,224578.3704,0
575487.0117,2136.41,1.405469204,2,11.28,22.41,7.91,41.67,16.51,93.31,1.1,6.13,5.44,8.17,0,2,0,1,22,398066.5024,1
156294.8951,550.0,1.0,3,205.84,81.87,6.23,66.47,36.86,89.24,1.13,1.08,8.6,6.51,0,0,0,2,23,89841.08722,1
245781.3098,1279.97,1.151522848,4,222.69,39.89,7.61,10.44,6.85,91.81,1.68,5.5,5.27,3.94,0,1,1,1,25,169754.6577,0
187995.7479,550.0,1.0,1,241.85,41.95,7.62,47.1,15.7,96.35,1.36,2.09,1.54,5.22,0,0,0,1,20,182684.0355,0
167546.7668,826.35,1.0,2,667.2,13.62,6.84,52.03,9.4,91.92,0.42,4.99,0.12,5.12,0,2,0,2,18,160419.296,0
175313.6982,934.87,2.049244824,2,710.71,49.84,4.96,16.18,28.4,91.56,1.55,6.55,9.01,8.57,0,2,1,1,3,147601.1381,1
192044.4362,708.47,3.351500898,3,607.66,1.93,7.48,38.55,8.48,98.45,1.65,2.57,10.0,3.65,0,0,0,1,19,337896.8435,1
264350.6073,1367.23,1.0,4,430.85,51.66,5.59,10.51,11.21,82.48,1.79,5.51,8.59,5.92,1,1,1,1,13,496024.6773,0
352518.6373,1194.41,3.780970591,4,399.92,55.85,4.81,146.72,1.24,93.43,1.39,2.79,2.14,5.22,0,1,0,2,32,471721.9889,1
584060.7653,1375.64,3.448992125,3,700.64,64.46,6.91,72.34,28.17,95.76,2.18,7.37,8.07,7.76,0,2,0,1,19,394412.6593,1
416898.1012,1415.76,2.421315332,4,880.55,7.43,8.79,117.42,15.96,96.15,1.1,5.36,6.17,7.57,0,3,1,1,12,492428.1794,1
263158.5823,696.6,2.053594408,4,494.14,22.01,9.38,17.56,42.67,96.9,1.73,7.44,8.59,8.43,1,1,0,1,9,467801.6644,0
561089.7191,1225.4,2.870863378,3,914.01,13.38,5.69,8.14,1.76,99.9,1.88,6.59,9.36,4.44,0,2,0,2,29,454040.2728,1
169245.1904,550.0,1.874792974,2,188.4,15.88,6.84,53.18,20.49,96.12,1.43,5.52,6.43,1.9,0,4,1,1,25,50760.89615,0
209563.6654,550.0,3.139187001,3,1145.41,26.94,4.71,68.61,32.3,95.49,1.62,4.08,8.05,8.5,0,3,1,1,15,252695.9013,0
411343.6274,603.82,1.684764766,3,431.28,40.73,6.09,78.05,1.74,99.9,0.39,6.76,7.98,6.41,0,3,1,1,17,276366.9937,1
588398.7508,886.05,2.872433003,4,37.09,47.75,7.03,47.0,6.49,92.88,1.64,5.06,7.2,8.99,0,0,0,1,15,416859.7617,0
334205.9996,779.4,1.299746027,5,416.12,40.4,6.23,81.69,21.52,86.53,0.73,3.08,7.1,4.52,0,1,1,1,13,398492.6177,1
188120.709,1527.26,1.0,3,764.46,76.92,6.93,157.41,43.17,87.38,2.08,4.24,5.37,7.42,0,2,0,1,10,120338.513,1
214175.3206,1098.04,1.0,3,734.54,31.86,8.11,52.24,2.07,91.29,2.01,1.55,9.79,8.82,1,1,0,1,9,191986.2025,0
409191.0991,1099.78,2.925854913,3,386.22,14.22,10.0,1.07,31.81,98.94,1.28,7.15,8.3,6.54,1,1,0,1,18,298515.2495,1
261716.701,550.0,1.097832252,4,1036.89,50.91,6.59,39.87,14.83,86.54,1.66,6.0,10.0,5.95,0,4,0,2,17,145070.5257,1
314431.4141,550.0,1.429588015,2,701.03,18.47,2.42,29.59,30.86,96.84,2.12,1.71,2.2,3.3,0,2,1,1,29,165992.0991,1
528932.0192,728.47,2.367095172,3,902.47,15.88,7.81,63.29,3.19,92.28,1.38,6.3,5.72,4.07,0,1,0,2,30,486441.3953,1
192476.3192,1027.64,1.375699895,3,456.62,56.63,4.9,56.55,1.19,95.56,1.81,3.6,3.63,7.59,0,4,0,1,17,167827.265,0
251127.5689,1092.84,3.073405996,3,972.76,25.6,5.73,42.65,28.11,90.72,1.0,4.21,0.8,6.59,1,3,0,1,17,329676.3405,0
311996.9285,791.8,2.972111687,3,388.11,39.59,6.41,49.64,32.9,95.1,1.24,4.91,10.0,10.0,0,0,0,1,15,224099.3285,1
387343.3414,1050.8,2.74144018,3,639.11,22.15,7.66,77.06,42.99,99.21,1.23,5.77,9.39,7.53,0,4,0,2,16,352499.4047,1
343053.3563,1302.39,1.76070584,4,384.91,32.64,7.29,39.67,2.99,99.13,0.56,6.73,6.7,8.52,1,1,0,1,18,350525.4698,1
244610.7551,1105.77,2.187172612,2,64.51,50.8,5.64,0.51,22.49,99.9,1.28,1.15,1.3,2.87,0,1,1,1,16,147239.1137,0
372771.7711,550.0,1.706601611,1,477.04,43.63,6.49,20.13,48.17,97.59,1.48,2.45,3.01,3.71,1,4,1,2,30,405322.6163,1
517884.4598,1693.55,3.372208169,3,924.87,11.62,6.76,36.12,22.02,89.24,2.11,6.05,5.0,8.96,0,3,0,1,16,462818.59,0
293910.6065,1327.75,1.578824376,2,756.55,25.23,8.22,34.6,6.49,93.62,1.38,5.07,2.04,5.08,0,3,0,2,6,314380.6506,1
293761.9376,888.27,1.346439664,3,101.71,58.76,3.98,140.28,17.44,89.66,1.6,4.67,7.76,4.28,0,2,1,1,17,234877.2153,1
209759.2238,726.54,2.115998555,3,547.76,32.81,7.43,26.82,31.74,95.99,1.78,2.59,5.46,4.45,0,3,0,1,25,137627.9615,1
225513.7332,1006.85,1.607505347,2,200.68,9.41,5.65,16.12,18.02,94.93,1.11,4.86,6.2,5.33,0,0,1,1,25,334039.6913,0
165657.3604,800.7,1.207504366,2,165.21,59.26,6.04,16.69,2.93,94.49,1.58,3.31,1.18,1.85,1,0,0,1,4,109959.2055,0
168317.69,620.57,1.0,2,341.6,36.93,4.09,5.2,50.86,98.69,2.0,2.99,10.0,6.53,0,2,0,2,15,118589.5297,0
499211.8898,1704.06,2.801518337,2,820.04,32.74,7.75,23.24,15.83,93.86,0.77,3.86,4.91,5.87,0,3,0,1,11,314183.6506,1
241250.9306,1209.53,1.710287652,3,279.59,32.14,7.09,4.06,1.76,92.16,1.63,4.35,6.46,9.61,0,3,0,1,14,149938.0098,0
102811.3906,1173.75,1.0,2,517.21,39.3,6.75,55.1,27.23,94.07,1.72,3.44,7.73,7.78,1,0,0,1,11,112.874873,0
490977.0892,2009.45,1.426317639,5,292.74,16.29,10.0,1.29,5.08,87.73,1.53,5.55,3.11,6.25,0,4,1,1,19,685110.2563,1
320930.4065,1379.63,2.02118365,3,507.39,32.89,3.21,54.21,33.91,87.41,0.49,1.18,4.0,6.87,0,2,0,2,63,303617.0984,1
212058.1,1536.77,1.0,3,1005.53,28.63,9.48,38.92,31.67,89.09,1.48,4.68,6.65,3.32,1,0,1,1,17,206312.7714,0
111832.2326,550.0,1.722831121,3,416.82,76.85,1.98,94.4,34.73,90.83,1.19,1.49,1.06,2.78,1,2,1,1,12,43496.07081,0
306732.7233,1618.08,1.225591744,2,694.75,14.36,7.1,63.0,10.78,99.9,2.02,3.83,0.97,2.74,0,0,1,1,24,235684.2164,0
300740.9772,1168.86,2.429073895,2,288.52,37.34,5.84,15.84,19.61,95.18,1.3,6.55,6.3,4.48,0,4,1,1,12,167034.1941,1
226058.3649,1202.03,2.180178619,1,484.91,30.4,5.15,65.54,10.34,86.59,2.0,2.26,3.03,5.27,0,3,1,1,16,184737.0137,0
331174.7702,1124.32,2.905167563,4,1259.3,20.76,8.9,3.3,0.11,96.07,1.25,6.38,2.96,7.44,0,4,1,1,21,405722.2348,1
256654.3421,1555.84,1.0,3,280.54,43.66,7.83,42.56,19.35,94.3,1.46,4.29,6.78,6.6,1,4,0,1,20,214773.8382,1
514357.4585,1528.82,3.637801014,3,377.02,21.15,9.83,19.88,23.76,92.05,0.17,7.05,4.62,6.53,0,1,1,2,47,450139.0652,1
